"year","event_id","state","month","event","injuries","deaths","damage","damage_num","damage_mod","begin_loc","end_loc","begin_lat","begin_lon","end_lat","end_lon","county","state_fips","county_fips","damage_cpi","CPI","cpi_adj"
2010,226314,"Tennessee","May","Flood",0,1,"1.90M",1.9,"M","Ft Campbell","Port Royal",36.63,-87.47,36.55,-87.15,"Montgomery",47,125,2233628.89744894,137.59,1.17559415655207
2010,237774,"Tennessee","May","Flash Flood",0,1,"25.00M",25,"M","Walnut Grove","Walnut Grove",36.0447,-86.6378,36.1268,-86.7144,"Davidson",47,37,29389853.9138019,137.59,1.17559415655207
2010,262032,"North Carolina","September","Flash Flood",0,0,"10.00K",10,"K","Stoneville","Stoneville",36.4624,-79.9023,36.4633,-79.9024,"Rockingham",37,157,11755.9415655207,137.59,1.17559415655207
2010,261408,"North Carolina","September","Flash Flood",0,0,"50.00K",50,"K","Shelter Neck","Shelter Neck",34.7128,-77.7654,34.7202,-77.7334,"Pender",37,141,58779.7078276037,137.59,1.17559415655207
2010,261189,"North Carolina","September","Flash Flood",0,0,"150.00K",150,"K","Sea Breeze","Carolina Beach",34.0513,-77.8859,34.0467,-77.8881,"New Hanover",37,129,176339.123482811,137.59,1.17559415655207
2010,261193,"North Carolina","September","Flash Flood",0,0,"250.00K",250,"K","East Wilmington","East Wilmington",34.2184,-77.8835,34.2192,-77.8854,"New Hanover",37,129,293898.539138019,137.59,1.17559415655207
2010,258022,"North Carolina","August","Flood",0,0,"1.00K",1,"K","Wilmington","Wilmington",34.2283,-77.9253,34.2233,-77.9271,"New Hanover",37,129,1175.59415655207,137.59,1.17559415655207
2010,256803,"Tennessee","August","Flash Flood",0,0,"10.00K",10,"K","Buffalo","Buffalo",35.8778,-87.8038,35.876,-87.8,"Humphreys",47,85,11755.9415655207,137.59,1.17559415655207
2010,257222,"Tennessee","August","Flash Flood",0,0,"10.00K",10,"K","Blondy","Blondy",35.5188,-87.4856,35.5182,-87.4837,"Lewis",47,101,11755.9415655207,137.59,1.17559415655207
2010,256988,"Tennessee","August","Flood",0,0,"25.00M",25,"M","Buffalo Vly","Silver Pt",36.13,-85.78,36.1,-85.72,"Putnam",47,141,29389853.9138019,137.59,1.17559415655207
2010,261799,"North Carolina","September","Flash Flood",0,0,"50.00K",50,"K","Rocky Pt","Rocky Pt",34.4361,-77.8824,34.4402,-77.8836,"Pender",37,141,58779.7078276037,137.59,1.17559415655207
2010,261390,"North Carolina","September","Flash Flood",0,0,"200.00K",200,"K","East Wilmington","East Wilmington",34.2217,-77.8793,34.2234,-77.888,"New Hanover",37,129,235118.831310415,137.59,1.17559415655207
2010,256867,"Mississippi","August","Flash Flood",0,0,"5.00K",5,"K","Fortenberry","Columbia Marion Arpt",31.2868,-89.8661,31.3044,-89.6951,"Marion",28,91,5877.97078276037,137.59,1.17559415655207
2010,256802,"Tennessee","August","Flash Flood",0,0,"1.00M",1,"M","Kempville","Cartwright",36.3594,-85.8389,36.4103,-85.8443,"Smith",47,159,1175594.15655207,137.59,1.17559415655207
2010,262033,"North Carolina","September","Flash Flood",0,0,"10.00K",10,"K","Price","Price",36.5263,-79.8919,36.5258,-79.8955,"Rockingham",37,157,11755.9415655207,137.59,1.17559415655207
2010,261391,"North Carolina","September","Flash Flood",0,0,"100.00K",100,"K","East Wilmington","East Wilmington",34.2156,-77.8808,34.216,-77.8803,"New Hanover",37,129,117559.415655207,137.59,1.17559415655207
2010,261392,"North Carolina","September","Flash Flood",0,0,"50.00K",50,"K","Wilmington","Wilmington",34.2265,-77.9274,34.2265,-77.9282,"New Hanover",37,129,58779.7078276037,137.59,1.17559415655207
2010,257214,"Tennessee","August","Flood",0,0,"10.00M",10,"M","Nameless","Dodson Branch",36.25,-85.7,36.32,-85.53,"Jackson",47,87,11755941.5655207,137.59,1.17559415655207
2010,261393,"North Carolina","September","Flash Flood",0,0,"50.00K",50,"K","Wilmington","Wilmington",34.2357,-77.947,34.2351,-77.9464,"New Hanover",37,129,58779.7078276037,137.59,1.17559415655207
2010,261566,"North Carolina","September","Flash Flood",0,0,"100.00K",100,"K","Shell Pt","Shell Pt",33.9476,-78.3675,33.9528,-78.372,"Brunswick",37,19,117559.415655207,137.59,1.17559415655207
2010,261403,"North Carolina","September","Flash Flood",0,0,"100.00K",100,"K","Wilmington","New Bern Jct",34.2393,-77.9235,34.2426,-77.9254,"New Hanover",37,129,117559.415655207,137.59,1.17559415655207
2010,261404,"North Carolina","September","Flash Flood",0,0,"200.00K",200,"K","Wilmington","New Bern Jct",34.2371,-77.922,34.2426,-77.9259,"New Hanover",37,129,235118.831310415,137.59,1.17559415655207
2010,261405,"North Carolina","September","Flash Flood",0,0,"200.00K",200,"K","Masonboro","Masonboro",34.1846,-77.8568,34.1835,-77.8583,"New Hanover",37,129,235118.831310415,137.59,1.17559415655207
2010,261795,"North Carolina","September","Flash Flood",0,0,"150.00K",150,"K","Castle Hayne","Castle Hayne",34.3433,-77.8941,34.3424,-77.8977,"New Hanover",37,129,176339.123482811,137.59,1.17559415655207
2010,261410,"North Carolina","September","Flash Flood",0,0,"200.00K",200,"K","Castle Hayne","Castle Hayne",34.3712,-77.8282,34.3647,-77.8272,"New Hanover",37,129,235118.831310415,137.59,1.17559415655207
2010,261411,"North Carolina","September","Flash Flood",0,0,"100.00K",100,"K","Baymeade","Baymeade",34.2808,-77.8124,34.2796,-77.8137,"New Hanover",37,129,117559.415655207,137.59,1.17559415655207
2010,261569,"North Carolina","September","Flash Flood",0,0,"100.00K",100,"K","Woodburn","Woodburn",34.228,-77.9912,34.2308,-77.9928,"Brunswick",37,19,117559.415655207,137.59,1.17559415655207
2010,261406,"North Carolina","September","Flash Flood",0,0,"150.00K",150,"K","Carolina Beach","Carolina Beach",34.0299,-77.8955,34.0299,-77.8941,"New Hanover",37,129,176339.123482811,137.59,1.17559415655207
2010,261564,"North Carolina","September","Flash Flood",0,0,"200.00K",200,"K","Myrtle Grove","Myrtle Grove",34.1521,-77.8913,34.151,-77.891,"New Hanover",37,129,235118.831310415,137.59,1.17559415655207
2010,260358,"North Carolina","September","Flash Flood",0,0,"10.00K",10,"K","Swan Corner","Olympia",35.2098,-76.7477,35.2054,-76.9359,"Pamlico",37,137,11755.9415655207,137.59,1.17559415655207
2010,263523,"Mississippi","October","Flash Flood",0,0,"0.50K",0.5,"K","Greenville","Greenville",33.4194,-91.0537,33.3888,-91.0722,"Washington",28,151,587.797078276037,137.59,1.17559415655207
2010,264144,"North Carolina","October","Flash Flood",0,0,"1.00K",1,"K","Walnut Cove","Walnut Cove",36.31,-80.15,36.3025,-80.1523,"Stokes",37,169,1175.59415655207,137.59,1.17559415655207
2010,260344,"North Carolina","September","Flood",0,0,"100.00K",100,"K","Kenansville Arpt","Rose Hill",35.0234,-77.9411,34.8185,-78.0689,"Duplin",37,61,117559.415655207,137.59,1.17559415655207
2010,242713,"Kentucky","July","Flash Flood",0,0,"8.00K",8,"K","Meta","Meta",37.5752,-82.4477,37.5617,-82.4399,"Pike",21,195,9404.7532524166,137.59,1.17559415655207
2010,260356,"North Carolina","September","Flash Flood",0,0,"500.00K",500,"K","Vanceboro","Havelock",35.3163,-77.1453,34.8798,-76.8971,"Craven",37,49,587797.078276037,137.59,1.17559415655207
2010,260360,"North Carolina","September","Flash Flood",0,0,"100.00K",100,"K","Belvoir","Grimesland",35.6898,-77.4413,35.5949,-77.179,"Pitt",37,147,117559.415655207,137.59,1.17559415655207
2010,238840,"Tennessee","May","Flash Flood",0,0,"150.00K",150,"K","Pisgah Hgts","Darwin",35.0707,-90.1648,35.0055,-90.1593,"Shelby",47,157,176339.123482811,137.59,1.17559415655207
2010,265419,"West Virginia","December","Flood",0,0,"1.00K",1,"K","Richwood","Richwood",38.22,-80.5143,38.2413,-80.5252,"Nicholas",54,67,1175.59415655207,137.59,1.17559415655207
2010,265420,"West Virginia","December","Flood",0,0,"1.00K",1,"K","Waneta","Webster Spgs",38.5197,-80.2606,38.5073,-80.4392,"Webster",54,101,1175.59415655207,137.59,1.17559415655207
2010,260350,"North Carolina","September","Flash Flood",0,0,"1.00M",1,"M","Catherine Lake","Morris Lndg",34.8094,-77.5099,34.4467,-77.5003,"Onslow",37,133,1175594.15655207,137.59,1.17559415655207
2010,260362,"North Carolina","September","Flash Flood",0,0,"500.00K",500,"K","Old Ford","Wilkinson",35.6161,-77.0773,35.5861,-76.7148,"Beaufort",37,13,587797.078276037,137.59,1.17559415655207
2010,260363,"North Carolina","September","Flash Flood",0,0,"10.00K",10,"K","Williamston","Williamston Hrrs Arp",35.85,-77.07,35.8095,-77.0849,"Martin",37,117,11755.9415655207,137.59,1.17559415655207
2010,264145,"North Carolina","October","Flash Flood",0,0,"1.00K",1,"K","Germanton","Rosebud",36.2864,-80.2115,36.2904,-80.1906,"Stokes",37,169,1175.59415655207,137.59,1.17559415655207
2010,260352,"North Carolina","September","Flash Flood",0,0,"10.00K",10,"K","Cape Carteret","Atlantic Beach",34.6553,-77.0615,34.6948,-76.7031,"Carteret",37,31,11755.9415655207,137.59,1.17559415655207
2010,260354,"North Carolina","September","Flash Flood",0,0,"500.00K",500,"K","Trenton","Comfort",35.07,-77.37,35.011,-77.4316,"Jones",37,103,587797.078276037,137.59,1.17559415655207
2010,264146,"North Carolina","October","Flash Flood",0,0,"1.00K",1,"K","Intelligence","Bakers Xrds",36.4154,-79.8703,36.4259,-79.8476,"Rockingham",37,157,1175.59415655207,137.59,1.17559415655207
2010,264147,"North Carolina","October","Flash Flood",0,0,"0.50K",0.5,"K","Ruffin","Ruffin",36.4478,-79.5355,36.4423,-79.5086,"Rockingham",37,157,587.797078276037,137.59,1.17559415655207
2010,264148,"North Carolina","October","Flash Flood",0,0,"1.00K",1,"K","Pennrington","Reidsville",36.399,-79.6638,36.3933,-79.6631,"Rockingham",37,157,1175.59415655207,137.59,1.17559415655207
2010,243477,"Tennessee","June","Flash Flood",0,0,"10.00K",10,"K","Celina","Celina",36.5271,-85.5012,36.5297,-85.4993,"Clay",47,27,11755.9415655207,137.59,1.17559415655207
2010,245539,"Tennessee","July","Flash Flood",0,0,"20.00K",20,"K","(Mem)Memphis Intl Ar","Bailey",35.05,-89.98,35.0369,-89.7308,"Shelby",47,157,23511.8831310415,137.59,1.17559415655207
2010,248868,"West Virginia","July","Flash Flood",0,0,"200.00K",200,"K","Maidsville","(Mgw)Hart Fld Morgan",39.6676,-79.9757,39.6343,-79.9091,"Monongalia",54,61,235118.831310415,137.59,1.17559415655207
2010,247478,"West Virginia","August","Flash Flood",0,0,"5.00K",5,"K","Glen Rogers","Glen Rogers",37.72,-81.42,37.7012,-81.4238,"Wyoming",54,109,5877.97078276037,137.59,1.17559415655207
2010,244512,"Alabama","June","Flash Flood",0,0,"40.00K",40,"K","(Bhm)Birmingham Arpt","Sayreton",33.5923,-86.771,33.5792,-86.7851,"Jefferson",1,73,47023.766262083,137.59,1.17559415655207
2010,236543,"Mississippi","June","Flash Flood",0,0,"10.00K",10,"K","West Jackson","Jackson",32.32,-90.21,32.3154,-90.167,"Hinds",28,49,11755.9415655207,137.59,1.17559415655207
2010,248872,"West Virginia","July","Flash Flood",0,0,"10.00K",10,"K","Moundsville","Moundsville",39.92,-80.74,39.9245,-80.7485,"Marshall",54,51,11755.9415655207,137.59,1.17559415655207
2010,252130,"Arkansas","July","Flash Flood",0,0,"20.00K",20,"K","Wedington","Wedington",36.0883,-94.4316,36.0787,-94.4306,"Washington",5,143,23511.8831310415,137.59,1.17559415655207
2010,252134,"Arkansas","July","Flash Flood",0,0,"40.00K",40,"K","Farmington","Farmington",36.044,-94.2515,36.0302,-94.2513,"Washington",5,143,47023.766262083,137.59,1.17559415655207
2010,252224,"Arkansas","July","Flash Flood",0,0,"10.00K",10,"K","Farmington","Farmington",36.0586,-94.25,36.0506,-94.2473,"Washington",5,143,11755.9415655207,137.59,1.17559415655207
2010,244577,"Alabama","June","Flash Flood",0,0,"2.00K",2,"K","Jericho","Jericho",32.7899,-87.3253,32.7913,-87.3301,"Perry",1,105,2351.18831310415,137.59,1.17559415655207
2010,237593,"Arkansas","July","Flash Flood",0,0,"10.00K",10,"K","Valentine","Valentine",34.831,-92.1938,34.8257,-92.195,"Pulaski",5,119,11755.9415655207,137.59,1.17559415655207
2010,243815,"Alabama","June","Flash Flood",0,0,"5.00K",5,"K","Blount Spgs","Blount Spgs",33.9174,-86.865,33.912,-86.8635,"Blount",1,9,5877.97078276037,137.59,1.17559415655207
2010,243816,"Alabama","June","Flash Flood",0,0,"1.00K",1,"K","Dixiana","Dixiana",33.7399,-86.6513,33.7323,-86.6567,"Jefferson",1,73,1175.59415655207,137.59,1.17559415655207
2010,243829,"Alabama","June","Flash Flood",0,0,"115.00K",115,"K","Roanoke","Roanoke Muni Arpt",33.1617,-85.3794,33.143,-85.3864,"Randolph",1,111,135193.328003489,137.59,1.17559415655207
2010,243833,"Alabama","June","Flash Flood",3,0,"50.00K",50,"K","Ayres","Fultondale",33.7004,-86.6928,33.6262,-86.7783,"Jefferson",1,73,58779.7078276037,137.59,1.17559415655207
2010,245617,"Kentucky","July","Flash Flood",0,0,"10.00K",10,"K","Kinniconick","Kinniconick",38.52,-83.33,38.5225,-83.3466,"Lewis",21,135,11755.9415655207,137.59,1.17559415655207
2010,245619,"Kentucky","July","Flash Flood",0,0,"15.00K",15,"K","Maysville","Springdale",38.6193,-83.7107,38.6178,-83.6902,"Mason",21,161,17633.9123482811,137.59,1.17559415655207
2010,245620,"Kentucky","July","Flash Flood",0,0,"3.00K",3,"K","Lewisburg","Marshall",38.55,-83.77,38.5554,-83.7495,"Mason",21,161,3526.78246965622,137.59,1.17559415655207
2010,252226,"Arkansas","July","Flash Flood",0,0,"10.00K",10,"K","Wheeler","Farmington",36.0825,-94.2394,36.0264,-94.2208,"Washington",5,143,11755.9415655207,137.59,1.17559415655207
2010,246268,"Mississippi","June","Flash Flood",0,0,"10.00K",10,"K","Duck Hill","Lilac",33.6105,-89.6766,33.6388,-89.6488,"Montgomery",28,97,11755.9415655207,137.59,1.17559415655207
2010,246271,"Mississippi","June","Flash Flood",0,0,"20.00K",20,"K","Longaloo","Jackson",32.3907,-90.1492,32.3551,-90.1586,"Hinds",28,49,23511.8831310415,137.59,1.17559415655207
2010,246273,"Mississippi","June","Flash Flood",0,0,"20.00K",20,"K","Sandersville","Sandersville",31.79,-89.04,31.7821,-89.0389,"Jones",28,67,23511.8831310415,137.59,1.17559415655207
2010,247559,"Kentucky","August","Flash Flood",0,0,"5.00K",5,"K","Louisa","Holt",38.12,-82.6,38.0905,-82.5983,"Lawrence",21,127,5877.97078276037,137.59,1.17559415655207
2010,245621,"Kentucky","July","Flash Flood",0,0,"10.00K",10,"K","Camp Dix","Camp Dix",38.48,-83.28,38.4805,-83.259,"Lewis",21,135,11755.9415655207,137.59,1.17559415655207
2010,245622,"Kentucky","July","Flash Flood",0,0,"75.00K",75,"K","Washington","Washington",38.62,-83.8,38.6037,-83.7986,"Mason",21,161,88169.5617414056,137.59,1.17559415655207
2010,233844,"Mississippi","June","Flash Flood",0,0,"25.00K",25,"K","Petal","Petal",31.343,-89.2583,31.3569,-89.2735,"Forrest",28,35,29389.8539138019,137.59,1.17559415655207
2010,233869,"Mississippi","June","Flash Flood",0,0,"90.00K",90,"K","Meridian","Bonita",32.38,-88.71,32.3777,-88.67,"Lauderdale",28,75,105803.474089687,137.59,1.17559415655207
2010,245623,"Kentucky","July","Flash Flood",0,0,"350.00K",350,"K","Tollesboro","Ribolt",38.55,-83.57,38.5611,-83.505,"Lewis",21,135,411457.954793226,137.59,1.17559415655207
2010,245627,"Kentucky","July","Flood",0,0,"5.00K",5,"K","Camp Dix","Rugless",38.48,-83.28,38.4985,-83.2462,"Lewis",21,135,5877.97078276037,137.59,1.17559415655207
2010,245628,"Kentucky","July","Flood",0,0,"5.00K",5,"K","Washington","Washington",38.62,-83.8,38.6043,-83.792,"Mason",21,161,5877.97078276037,137.59,1.17559415655207
2010,245629,"Kentucky","July","Flood",0,0,"5.00K",5,"K","Tollesboro","Tollesboro",38.55,-83.57,38.5732,-83.5545,"Lewis",21,135,5877.97078276037,137.59,1.17559415655207
2010,245609,"Kentucky","July","Flash Flood",0,0,"1.00K",1,"K","Covington","Covington",39.0555,-84.5,39.0624,-84.4873,"Kenton",21,117,1175.59415655207,137.59,1.17559415655207
2010,245533,"Arkansas","July","Flash Flood",0,0,"20.00K",20,"K","Wynne","Wynne",35.2314,-90.8126,35.2173,-90.8133,"Cross",5,37,23511.8831310415,137.59,1.17559415655207
2010,244891,"West Virginia","July","Flash Flood",0,0,"10.00K",10,"K","Schultz","Henry Camp",39.3194,-81.2381,39.3391,-81.2394,"Pleasants",54,73,11755.9415655207,137.59,1.17559415655207
2010,223677,"Kentucky","May","Flash Flood",0,0,"5.00K",5,"K","Calloway Crossing","South Irvine",37.7181,-83.9922,37.6876,-83.9819,"Estill",21,65,5877.97078276037,137.59,1.17559415655207
2010,237202,"Arkansas","July","Flash Flood",0,0,"2.00K",2,"K","Beech Grove","Beech Grove",33.8231,-92.4613,33.793,-92.4488,"Dallas",5,39,2351.18831310415,137.59,1.17559415655207
2010,245635,"Alabama","June","Flash Flood",0,0,"5.00K",5,"K","River View","River View",33.2004,-87.5429,33.1979,-87.5426,"Tuscaloosa",1,125,5877.97078276037,137.59,1.17559415655207
2010,244911,"West Virginia","July","Flash Flood",0,0,"20.00K",20,"K","Ruth","Grippe",38.325,-81.7445,38.1734,-81.6669,"Kanawha",54,39,23511.8831310415,137.59,1.17559415655207
2010,245618,"Kentucky","July","Flash Flood",0,0,"2.00K",2,"K","Augusta","Augusta",38.77,-84,38.7756,-83.9978,"Bracken",21,23,2351.18831310415,137.59,1.17559415655207
2010,237203,"Arkansas","July","Flash Flood",0,0,"2.00K",2,"K","Pencil Bluff","Pencil Bluff",34.6579,-93.7208,34.6338,-93.71,"Montgomery",5,97,2351.18831310415,137.59,1.17559415655207
2010,237204,"Arkansas","July","Flash Flood",0,0,"1.00K",1,"K","Ida","Heber Spgs Muni Arpt",35.5468,-91.9605,35.5433,-91.9762,"Cleburne",5,23,1175.59415655207,137.59,1.17559415655207
2010,237207,"Arkansas","July","Flash Flood",0,0,"1.00K",1,"K","West Bauxite","West Bauxite",34.5572,-92.5187,34.5554,-92.5228,"Saline",5,125,1175.59415655207,137.59,1.17559415655207
2010,237208,"Arkansas","July","Flash Flood",0,0,"5.00K",5,"K","Pearcy","Pearcy",34.4506,-93.2863,34.4082,-93.3041,"Garland",5,51,5877.97078276037,137.59,1.17559415655207
2010,252227,"Arkansas","July","Flash Flood",0,0,"5.00K",5,"K","Johnson","Johnson",36.13,-94.17,36.1279,-94.1697,"Washington",5,143,5877.97078276037,137.59,1.17559415655207
2010,237474,"Arkansas","July","Flash Flood",0,0,"1.00K",1,"K","Monticello","Monticello",33.6464,-91.8078,33.6136,-91.8062,"Drew",5,43,1175.59415655207,137.59,1.17559415655207
2010,224976,"Arkansas","June","Flash Flood",24,20,"9.00M",9,"M","Slatington","Albert",34.4328,-93.9348,34.3605,-93.9304,"Montgomery",5,97,10580347.4089687,137.59,1.17559415655207
2010,252231,"Arkansas","July","Flash Flood",0,0,"50.00K",50,"K","Japton","Japton",35.9659,-93.8315,35.9487,-93.8227,"Madison",5,87,58779.7078276037,137.59,1.17559415655207
2010,237476,"Arkansas","July","Flash Flood",0,0,"1.00K",1,"K","Monticello","Monticello",33.6464,-91.8078,33.6136,-91.8062,"Drew",5,43,1175.59415655207,137.59,1.17559415655207
2010,237477,"Arkansas","July","Flash Flood",0,0,"1.00K",1,"K","Star City","Star City",33.959,-91.8478,33.9166,-91.8522,"Lincoln",5,79,1175.59415655207,137.59,1.17559415655207
2010,237455,"Mississippi","June","Flash Flood",0,0,"10.00K",10,"K","National Cemetery","National Cemetery",32.3672,-90.872,32.3714,-90.8549,"Warren",28,149,11755.9415655207,137.59,1.17559415655207
2010,249130,"Mississippi","July","Flash Flood",0,0,"10.00K",10,"K","Senatobia","Senatobia",34.6293,-90.0041,34.6273,-89.961,"Tate",28,137,11755.9415655207,137.59,1.17559415655207
2010,247474,"West Virginia","August","Flash Flood",0,0,"200.00K",200,"K","Rhodell","Odd",37.6091,-81.306,37.5895,-81.205,"Raleigh",54,81,235118.831310415,137.59,1.17559415655207
2010,233888,"Kentucky","May","Flood",0,0,"10.00K",10,"K","Doylesville","Doylesville",37.8544,-84.0715,37.8402,-84.1127,"Madison",21,151,11755.9415655207,137.59,1.17559415655207
2010,210894,"Kentucky","January","Flood",0,0,"5.00K",5,"K","Quicksand","Quicksand",37.5335,-83.3221,37.528,-83.3195,"Breathitt",21,25,5877.97078276037,137.59,1.17559415655207
2010,223636,"Kentucky","May","Flash Flood",0,0,"6.00K",6,"K","Stark","Gimlet",38.2134,-83.13,38.2105,-83.1321,"Elliott",21,63,7053.56493931245,137.59,1.17559415655207
2010,225787,"Kentucky","May","Flash Flood",0,0,"1.00K",1,"K","Mays Lick","Lewisburg",38.52,-83.83,38.5455,-83.7975,"Mason",21,161,1175.59415655207,137.59,1.17559415655207
2010,238256,"Kentucky","July","Flash Flood",0,0,"10.00K",10,"K","Covington","Covington",39.07,-84.5,39.0779,-84.5015,"Kenton",21,117,11755.9415655207,137.59,1.17559415655207
2010,249531,"Arkansas","September","Flash Flood",0,0,"5.00K",5,"K","(Hro)Harrison Arpt","Capps",36.2858,-93.1598,36.2067,-93.2011,"Boone",5,9,5877.97078276037,137.59,1.17559415655207
2010,269830,"Tennessee","August","Flood",0,0,"70.00K",70,"K","Erwin","Erwin",36.15,-82.42,36.1425,-82.4238,"Unicoi",47,171,82291.5909586452,137.59,1.17559415655207
2010,226427,"West Virginia","May","Flood",0,0,"25.00K",25,"K","Glenwood","Gallipolis Ferry",38.58,-82.18,38.7453,-82.1669,"Mason",54,53,29389.8539138019,137.59,1.17559415655207
2010,264534,"Kentucky","November","Flash Flood",0,0,"1.00K",1,"K","Garrard","Rodonnel",37.1167,-83.7364,37.1049,-83.7342,"Clay",21,51,1175.59415655207,137.59,1.17559415655207
2010,234834,"Tennessee","May","Flash Flood",0,0,"25.00K",25,"K","Antioch","Antioch",36.067,-86.6856,36.067,-86.6878,"Davidson",47,37,29389.8539138019,137.59,1.17559415655207
